Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2005,2006,07,004,"Area Harvested",04,"(1000 HA)",267.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2005,2006,07,028,"Production",08,"(1000 MT)",769.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2006,2007,06,004,"Area Harvested",04,"(1000 HA)",292.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2006,2007,06,028,"Production",08,"(1000 MT)",880.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2007,2009,05,004,"Area Harvested",04,"(1000 HA)",337.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2007,2009,05,028,"Production",08,"(1000 MT)",1032.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2008,2010,12,004,"Area Harvested",04,"(1000 HA)",357.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2008,2010,12,028,"Production",08,"(1000 MT)",1049.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2009,2016,09,004,"Area Harvested",04,"(1000 HA)",355.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2009,2016,09,028,"Production",08,"(1000 MT)",1128.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2010,2016,09,004,"Area Harvested",04,"(1000 HA)",369.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2010,2016,09,028,"Production",08,"(1000 MT)",1042.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2011,2016,09,004,"Area Harvested",04,"(1000 HA)",373.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2011,2016,09,028,"Production",08,"(1000 MT)",1046.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2012,2016,09,004,"Area Harvested",04,"(1000 HA)",401.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2012,2016,09,028,"Production",08,"(1000 MT)",1109.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2013,2016,09,004,"Area Harvested",04,"(1000 HA)",418.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2013,2016,09,028,"Production",08,"(1000 MT)",1443.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2014,2016,09,004,"Area Harvested",04,"(1000 HA)",389.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2014,2016,09,028,"Production",08,"(1000 MT)",1537.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2015,2016,09,004,"Area Harvested",04,"(1000 HA)",366.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2015,2016,09,028,"Production",08,"(1000 MT)",1256.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2016,2017,05,004,"Area Harvested",04,"(1000 HA)",393.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2016,2017,05,028,"Production",08,"(1000 MT)",1359.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2017,2019,05,004,"Area Harvested",04,"(1000 HA)",393.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2017,2019,05,028,"Production",08,"(1000 MT)",1146.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2018,2024,06,004,"Area Harvested",04,"(1000 HA)",411.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2018,2024,06,028,"Production",08,"(1000 MT)",1411.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2019,2024,06,004,"Area Harvested",04,"(1000 HA)",379.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2019,2024,06,028,"Production",08,"(1000 MT)",1157.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2020,2024,06,004,"Area Harvested",04,"(1000 HA)",368.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2020,2024,06,028,"Production",08,"(1000 MT)",1245.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2021,2024,06,004,"Area Harvested",04,"(1000 HA)",342.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2021,2024,06,028,"Production",08,"(1000 MT)",1025.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2022,2024,06,004,"Area Harvested",04,"(1000 HA)",344.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2022,2024,06,028,"Production",08,"(1000 MT)",1166.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2023,2024,06,004,"Area Harvested",04,"(1000 HA)",380.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2023,2024,06,028,"Production",08,"(1000 MT)",1309.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",343.0000
2226000,"Oilseed, Rapeseed",EZ,"Czech Republic",2024,2025,04,028,"Production",08,"(1000 MT)",952.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",99.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2000,2002,00,028,"Production",08,"(1000 MT)",292.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",79.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2001,2003,00,028,"Production",08,"(1000 MT)",212.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",84.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2002,2004,00,028,"Production",08,"(1000 MT)",218.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",107.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2003,2005,00,028,"Production",08,"(1000 MT)",354.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",122.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2004,2006,07,028,"Production",08,"(1000 MT)",468.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2005,2007,06,004,"Area Harvested",04,"(1000 HA)",125.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2005,2007,06,028,"Production",08,"(1000 MT)",342.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2006,2008,06,004,"Area Harvested",04,"(1000 HA)",125.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2006,2008,06,028,"Production",08,"(1000 MT)",435.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2007,2008,09,004,"Area Harvested",04,"(1000 HA)",177.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2007,2008,09,028,"Production",08,"(1000 MT)",581.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2008,2012,12,004,"Area Harvested",04,"(1000 HA)",172.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2008,2012,12,028,"Production",08,"(1000 MT)",629.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2009,2012,12,004,"Area Harvested",04,"(1000 HA)",163.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2009,2012,12,028,"Production",08,"(1000 MT)",637.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2010,2012,12,004,"Area Harvested",04,"(1000 HA)",166.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2010,2012,12,028,"Production",08,"(1000 MT)",575.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2011,2018,09,004,"Area Harvested",04,"(1000 HA)",151.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2011,2018,09,028,"Production",08,"(1000 MT)",508.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2012,2018,09,004,"Area Harvested",04,"(1000 HA)",129.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2012,2018,09,028,"Production",08,"(1000 MT)",479.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2013,2018,09,004,"Area Harvested",04,"(1000 HA)",177.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2013,2018,09,028,"Production",08,"(1000 MT)",681.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2014,2018,09,004,"Area Harvested",04,"(1000 HA)",166.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2014,2018,09,028,"Production",08,"(1000 MT)",712.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2015,2018,09,004,"Area Harvested",04,"(1000 HA)",193.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2015,2018,09,028,"Production",08,"(1000 MT)",821.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2016,2018,09,004,"Area Harvested",04,"(1000 HA)",164.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2016,2018,09,028,"Production",08,"(1000 MT)",508.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2017,2018,09,004,"Area Harvested",04,"(1000 HA)",178.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2017,2018,09,028,"Production",08,"(1000 MT)",712.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2018,2020,05,004,"Area Harvested",04,"(1000 HA)",145.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2018,2020,05,028,"Production",08,"(1000 MT)",493.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2019,2020,05,004,"Area Harvested",04,"(1000 HA)",165.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2019,2020,05,028,"Production",08,"(1000 MT)",677.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2020,2021,04,004,"Area Harvested",04,"(1000 HA)",146.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2020,2021,04,028,"Production",08,"(1000 MT)",540.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2021,2024,04,004,"Area Harvested",04,"(1000 HA)",162.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2021,2024,04,028,"Production",08,"(1000 MT)",651.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",198.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2022,2024,04,028,"Production",08,"(1000 MT)",889.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2023,2025,04,004,"Area Harvested",04,"(1000 HA)",205.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2023,2025,04,028,"Production",08,"(1000 MT)",779.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",181.0000
2226000,"Oilseed, Rapeseed",DA,"Denmark",2024,2025,04,028,"Production",08,"(1000 MT)",706.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2000,2006,09,004,"Area Harvested",04,"(1000 HA)",29.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2000,2006,09,028,"Production",08,"(1000 MT)",39.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2001,2006,09,004,"Area Harvested",04,"(1000 HA)",28.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2001,2006,09,028,"Production",08,"(1000 MT)",41.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2002,2006,09,004,"Area Harvested",04,"(1000 HA)",33.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2002,2006,09,028,"Production",08,"(1000 MT)",64.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2003,2004,00,004,"Area Harvested",04,"(1000 HA)",53.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2003,2004,00,028,"Production",08,"(1000 MT)",73.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",53.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2004,2006,07,028,"Production",08,"(1000 MT)",73.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2005,2008,04,004,"Area Harvested",04,"(1000 HA)",47.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2005,2008,04,028,"Production",08,"(1000 MT)",83.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2006,2007,06,004,"Area Harvested",04,"(1000 HA)",63.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2006,2007,06,028,"Production",08,"(1000 MT)",85.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2007,2008,06,004,"Area Harvested",04,"(1000 HA)",73.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2007,2008,06,028,"Production",08,"(1000 MT)",109.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2008,2010,05,004,"Area Harvested",04,"(1000 HA)",78.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2008,2010,05,028,"Production",08,"(1000 MT)",111.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2009,2011,05,004,"Area Harvested",04,"(1000 HA)",82.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2009,2011,05,028,"Production",08,"(1000 MT)",136.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2010,2011,11,004,"Area Harvested",04,"(1000 HA)",98.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2010,2011,11,028,"Production",08,"(1000 MT)",131.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2011,2013,05,004,"Area Harvested",04,"(1000 HA)",89.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2011,2013,05,028,"Production",08,"(1000 MT)",144.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2012,2014,05,004,"Area Harvested",04,"(1000 HA)",87.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2012,2014,05,028,"Production",08,"(1000 MT)",158.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2013,2014,04,004,"Area Harvested",04,"(1000 HA)",86.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2013,2014,04,028,"Production",08,"(1000 MT)",174.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2014,2015,05,004,"Area Harvested",04,"(1000 HA)",80.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2014,2015,05,028,"Production",08,"(1000 MT)",166.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",71.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2015,2017,05,028,"Production",08,"(1000 MT)",196.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",70.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2016,2018,05,028,"Production",08,"(1000 MT)",102.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",74.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2017,2018,05,028,"Production",08,"(1000 MT)",165.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2018,2020,05,004,"Area Harvested",04,"(1000 HA)",73.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2018,2020,05,028,"Production",08,"(1000 MT)",114.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2019,2021,04,004,"Area Harvested",04,"(1000 HA)",71.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2019,2021,04,028,"Production",08,"(1000 MT)",191.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2020,2021,04,004,"Area Harvested",04,"(1000 HA)",70.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2020,2021,04,028,"Production",08,"(1000 MT)",203.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2021,2024,04,004,"Area Harvested",04,"(1000 HA)",77.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2021,2024,04,028,"Production",08,"(1000 MT)",216.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2022,2023,04,004,"Area Harvested",04,"(1000 HA)",86.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2022,2023,04,028,"Production",08,"(1000 MT)",219.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2023,2024,04,004,"Area Harvested",04,"(1000 HA)",75.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2023,2024,04,028,"Production",08,"(1000 MT)",138.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",59.0000
2226000,"Oilseed, Rapeseed",EN,"Estonia",2024,2025,04,028,"Production",08,"(1000 MT)",96.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",53.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2000,2002,00,028,"Production",08,"(1000 MT)",71.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",72.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2001,2003,00,028,"Production",08,"(1000 MT)",101.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",66.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2002,2004,00,028,"Production",08,"(1000 MT)",103.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",75.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2003,2005,00,028,"Production",08,"(1000 MT)",94.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",68.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2004,2006,07,028,"Production",08,"(1000 MT)",75.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2005,2006,07,004,"Area Harvested",04,"(1000 HA)",75.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2005,2006,07,028,"Production",08,"(1000 MT)",110.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2006,2008,06,004,"Area Harvested",04,"(1000 HA)",107.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2006,2008,06,028,"Production",08,"(1000 MT)",148.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2007,2008,06,004,"Area Harvested",04,"(1000 HA)",90.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2007,2008,06,028,"Production",08,"(1000 MT)",114.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2008,2009,12,004,"Area Harvested",04,"(1000 HA)",64.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2008,2009,12,028,"Production",08,"(1000 MT)",89.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2009,2010,05,004,"Area Harvested",04,"(1000 HA)",81.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2009,2010,05,028,"Production",08,"(1000 MT)",127.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2010,2012,05,004,"Area Harvested",04,"(1000 HA)",159.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2010,2012,05,028,"Production",08,"(1000 MT)",205.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2011,2013,11,004,"Area Harvested",04,"(1000 HA)",92.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2011,2013,11,028,"Production",08,"(1000 MT)",120.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2012,2013,05,004,"Area Harvested",04,"(1000 HA)",60.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2012,2013,05,028,"Production",08,"(1000 MT)",75.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2013,2015,05,004,"Area Harvested",04,"(1000 HA)",53.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2013,2015,05,028,"Production",08,"(1000 MT)",81.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2014,2015,05,004,"Area Harvested",04,"(1000 HA)",46.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2014,2015,05,028,"Production",08,"(1000 MT)",66.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",53.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2015,2017,05,028,"Production",08,"(1000 MT)",80.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2016,2017,05,004,"Area Harvested",04,"(1000 HA)",62.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2016,2017,05,028,"Production",08,"(1000 MT)",93.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2017,2018,05,004,"Area Harvested",04,"(1000 HA)",55.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2017,2018,05,028,"Production",08,"(1000 MT)",91.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2018,2019,05,004,"Area Harvested",04,"(1000 HA)",54.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2018,2019,05,028,"Production",08,"(1000 MT)",71.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2019,2020,05,004,"Area Harvested",04,"(1000 HA)",37.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2019,2020,05,028,"Production",08,"(1000 MT)",41.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2020,2021,04,004,"Area Harvested",04,"(1000 HA)",30.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2020,2021,04,028,"Production",08,"(1000 MT)",34.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2021,2024,04,004,"Area Harvested",04,"(1000 HA)",34.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2021,2024,04,028,"Production",08,"(1000 MT)",41.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",41.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2022,2024,04,028,"Production",08,"(1000 MT)",56.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2023,2025,04,004,"Area Harvested",04,"(1000 HA)",44.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2023,2025,04,028,"Production",08,"(1000 MT)",53.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",37.0000
2226000,"Oilseed, Rapeseed",FI,"Finland",2024,2025,04,028,"Production",08,"(1000 MT)",48.0000
2226000,"Oilseed, Rapeseed",FR,"France",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",1186.0000
2226000,"Oilseed, Rapeseed",FR,"France",2000,2002,00,028,"Production",08,"(1000 MT)",3562.0000
2226000,"Oilseed, Rapeseed",FR,"France",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",1083.0000
2226000,"Oilseed, Rapeseed",FR,"France",2001,2003,00,028,"Production",08,"(1000 MT)",2877.0000
2226000,"Oilseed, Rapeseed",FR,"France",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",1048.0000
2226000,"Oilseed, Rapeseed",FR,"France",2002,2004,00,028,"Production",08,"(1000 MT)",3359.0000
2226000,"Oilseed, Rapeseed",FR,"France",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",1091.0000
2226000,"Oilseed, Rapeseed",FR,"France",2003,2005,00,028,"Production",08,"(1000 MT)",3413.0000
2226000,"Oilseed, Rapeseed",FR,"France",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",1126.0000
2226000,"Oilseed, Rapeseed",FR,"France",2004,2006,07,028,"Production",08,"(1000 MT)",3995.0000
2226000,"Oilseed, Rapeseed",FR,"France",2005,2008,06,004,"Area Harvested",04,"(1000 HA)",1226.0000
2226000,"Oilseed, Rapeseed",FR,"France",2005,2008,06,028,"Production",08,"(1000 MT)",4491.0000
2226000,"Oilseed, Rapeseed",FR,"France",2006,2008,06,004,"Area Harvested",04,"(1000 HA)",1408.0000
2226000,"Oilseed, Rapeseed",FR,"France",2006,2008,06,028,"Production",08,"(1000 MT)",4124.0000
2226000,"Oilseed, Rapeseed",FR,"France",2007,2009,05,004,"Area Harvested",04,"(1000 HA)",1619.0000
2226000,"Oilseed, Rapeseed",FR,"France",2007,2009,05,028,"Production",08,"(1000 MT)",4633.0000
2226000,"Oilseed, Rapeseed",FR,"France",2008,2010,05,004,"Area Harvested",04,"(1000 HA)",1438.0000
2226000,"Oilseed, Rapeseed",FR,"France",2008,2010,05,028,"Production",08,"(1000 MT)",4738.0000
2226000,"Oilseed, Rapeseed",FR,"France",2009,2016,07,004,"Area Harvested",04,"(1000 HA)",1480.0000
2226000,"Oilseed, Rapeseed",FR,"France",2009,2016,07,028,"Production",08,"(1000 MT)",5617.0000
2226000,"Oilseed, Rapeseed",FR,"France",2010,2016,07,004,"Area Harvested",04,"(1000 HA)",1465.0000
2226000,"Oilseed, Rapeseed",FR,"France",2010,2016,07,028,"Production",08,"(1000 MT)",4815.0000
2226000,"Oilseed, Rapeseed",FR,"France",2011,2018,07,004,"Area Harvested",04,"(1000 HA)",1555.0000
2226000,"Oilseed, Rapeseed",FR,"France",2011,2018,07,028,"Production",08,"(1000 MT)",5349.0000
2226000,"Oilseed, Rapeseed",FR,"France",2012,2019,07,004,"Area Harvested",04,"(1000 HA)",1607.0000
2226000,"Oilseed, Rapeseed",FR,"France",2012,2019,07,028,"Production",08,"(1000 MT)",5463.0000
2226000,"Oilseed, Rapeseed",FR,"France",2013,2019,07,004,"Area Harvested",04,"(1000 HA)",1438.0000
2226000,"Oilseed, Rapeseed",FR,"France",2013,2019,07,028,"Production",08,"(1000 MT)",4380.0000
2226000,"Oilseed, Rapeseed",FR,"France",2014,2020,12,004,"Area Harvested",04,"(1000 HA)",1501.0000
2226000,"Oilseed, Rapeseed",FR,"France",2014,2020,12,028,"Production",08,"(1000 MT)",5520.0000
2226000,"Oilseed, Rapeseed",FR,"France",2015,2021,11,004,"Area Harvested",04,"(1000 HA)",1499.0000
2226000,"Oilseed, Rapeseed",FR,"France",2015,2021,11,028,"Production",08,"(1000 MT)",5307.0000
2226000,"Oilseed, Rapeseed",FR,"France",2016,2023,05,004,"Area Harvested",04,"(1000 HA)",1550.0000
2226000,"Oilseed, Rapeseed",FR,"France",2016,2023,05,028,"Production",08,"(1000 MT)",4738.0000
